,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
255,Kenan Kodro,Athletic,Bosnia and Herzegovina,27,359,1,0,0,0,-,51%,48%,1.0,30.1,0.0,20.3,65%,0.00,0,0.5,0.5,0,1.0,0.5,1,0.0,0,0,0.25,0.25,50%,5.7
256,Geoffrey Kondogbia,Valencia,Central African Republic,27,1807,1,1,5,0,61%,47%,54%,1.8,72.2,2.7,55.6,84%,0.05,0,0.8,0.0,0,0.9,0.2,5,0.0,0,2,0.05,0.05,22%,6.7
257,Jules Koundé,Sevilla FC,France,22,2306,1,1,6,0,56%,66%,66%,3.5,69.4,1.0,56.6,86%,0.04,0,0.7,0.6,0,0.9,0.2,14,0.0,0,0,0.04,0.04,22%,6.6
258,Leonardo Koutris,Mallorca,Greece,25,93,0,0,0,0,100%,43%,33%,4.8,65.8,1.0,36.8,71%,0.00,0,0.0,2.9,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
259,İsmail Köybaşı,Granada,Turkey,31,231,0,0,1,0,100%,37%,42%,0.8,45.8,1.9,23.9,66%,0.00,0,0.8,3.1,0,0.4,0.0,1,0.0,0,0,0.00,0.00,0%,5.8
260,Toni Kroos,Real Madrid,Germany,30,2657,4,5,2,0,48%,51%,57%,0.4,95.7,0.8,78.9,94%,0.17,8,1.1,5.0,0,1.9,0.7,18,0.0,0,2,0.14,0.14,35%,7.3
261,Takefusa Kubo,Mallorca,Japan,19,2309,4,4,4,0,66%,30%,47%,0.3,50.1,0.9,26.4,76%,0.15,3,2.5,3.2,0,2.1,1.0,5,0.0,0,1,0.15,0.15,45%,6.4
262,Junior Lago,Mallorca,Côte d’Ivoire,29,2189,4,0,3,0,61%,47%,46%,0.8,46.9,0.6,26.2,76%,0.00,1,1.2,2.6,3,1.6,0.5,4,0.0,0,0,0.16,0.05,30%,6.1
263,Laguardia,Alavés,Spain,31,2658,1,2,9,1,75%,62%,50%,4.0,45.6,1.3,36.2,72%,0.07,2,0.1,0.1,0,0.3,0.1,6,0.0,0,0,0.04,0.04,20%,6.2
264,Diego Lainez,Real Betis,Mexico,20,337,0,0,0,0,83%,13%,49%,0.0,55.0,0.3,27.8,77%,0.00,0,4.0,3.2,0,1.6,0.5,0,0.0,0,0,0.00,0.00,33%,5.9
265,Larra,Athletic,Spain,22,244,0,0,0,0,100%,43%,35%,0.0,43.9,0.0,23.2,63%,0.00,0,0.4,5.2,0,1.1,0.4,3,0.0,0,0,0.00,0.00,33%,5.6
266,Toni Lato,Osasuna,Spain,22,472,1,0,3,0,73%,34%,53%,1.7,63.5,1.7,33.0,68%,0.00,0,0.6,2.7,0,0.8,0.4,2,0.0,0,0,0.19,0.19,50%,6.3
267,Robin Le Normand,Real Sociedad,France,24,2389,1,0,6,0,60%,62%,64%,3.5,74.8,0.8,65.0,88%,0.00,0,0.1,0.0,0,0.5,0.1,8,0.0,0,0,0.04,0.04,15%,6.6
268,Lee Kangin,Valencia,Korea Republic,19,445,2,0,1,2,51%,29%,47%,0.0,61.6,0.4,41.2,87%,0.00,1,2.2,4.5,0,2.2,0.8,3,0.0,0,0,0.41,0.41,36%,6.2
269,Emerson Royal,Real Betis,Brazil,21,2841,3,6,11,0,66%,60%,57%,1.4,67.3,1.0,39.9,79%,0.19,10,0.4,2.5,0,0.8,0.2,6,0.0,0,0,0.10,0.10,19%,6.6
270,Iñigo Lekue,Athletic,Spain,27,617,0,1,0,0,55%,38%,42%,1.3,61.0,0.6,30.1,75%,0.14,1,1.6,5.5,0,0.4,0.0,3,0.0,0,0,0.00,0.00,0%,6.1
271,Thomas Lemar,Atletico Madrid,France,25,922,0,0,2,0,67%,39%,49%,0.3,54.9,0.6,35.4,83%,0.00,0,1.9,3.0,0,1.1,0.3,9,0.0,0,0,0.00,0.00,27%,5.8
272,Clément Lenglet,Barcelona,France,25,2428,2,1,9,0,69%,61%,58%,2.7,89.7,1.3,79.3,92%,0.04,1,0.1,0.0,0,0.4,0.1,12,0.0,0,1,0.07,0.07,30%,7.0
273,Sergio León,Levante,Spain,31,662,1,0,2,0,100%,44%,39%,0.3,25.2,0.1,11.7,59%,0.00,0,0.3,0.9,0,3.0,0.7,5,0.0,0,0,0.14,0.14,23%,5.6
274,Marcos Llorente,Atletico Madrid,Spain,25,1366,3,3,4,0,54%,41%,48%,0.5,47.5,0.9,31.6,79%,0.20,4,1.8,0.5,0,0.9,0.3,13,0.0,0,1,0.20,0.20,36%,6.4
275,Diego Llorente,Real Sociedad,Spain,27,2330,1,1,6,0,59%,57%,59%,3.5,73.3,1.1,63.2,87%,0.04,1,0.3,0.0,0,0.4,0.1,6,0.0,0,1,0.04,0.04,40%,6.5
276,Stanislav Lobotka,Celta,Slovakia,25,1391,0,0,1,0,66%,62%,54%,0.5,59.2,0.5,50.1,89%,0.00,0,0.7,0.3,0,0.5,0.2,4,0.0,0,0,0.00,0.00,38%,6.4
277,Renan Lodi,Atletico Madrid,Brazil,22,2399,1,2,5,0,63%,44%,54%,1.6,62.1,1.7,32.1,79%,0.07,3,0.6,3.3,0,0.6,0.1,13,0.0,0,2,0.04,0.04,18%,6.6
278,Roberto López,Real Sociedad,Spain,20,22,0,1,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.9
279,Adrián,Osasuna,Spain,32,1451,2,0,0,0,68%,38%,35%,0.5,43.0,0.3,30.3,72%,0.00,4,1.2,0.9,1,1.1,0.5,5,0.0,0,0,0.13,0.06,44%,6.0
280,Unai López,Athletic,Spain,25,1803,1,4,6,0,75%,48%,42%,0.6,72.1,0.8,55.3,88%,0.20,5,0.7,5.0,0,1.4,0.5,9,0.0,0,3,0.05,0.05,32%,6.7
281,Javi López,Alavés,Spain,18,90,0,0,0,0,86%,0%,69%,5.0,49.0,1.0,16.0,81%,0.00,0,2.0,5.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.6
282,Lluis López,Espanyol,Spain,23,299,0,0,1,0,50%,75%,71%,1.8,80.7,0.3,71.0,89%,0.00,0,0.3,0.6,0,0.6,0.0,0,0.0,0,0,0.00,0.00,0%,6.1
283,Diego López,Espanyol,Spain,39,3233,0,0,4,0,100%,82%,89%,0.6,36.4,0.1,28.3,54%,0.00,0,0.1,0.0,0,0.0,0.0,4,3.0,1,1,0.00,0.00,0%,6.4
284,Javi López,Espanyol,Spain,34,1387,0,0,4,0,65%,57%,58%,1.9,60.1,1.4,35.3,71%,0.00,1,1.1,2.3,0,0.2,0.0,3,0.0,0,0,0.00,0.00,0%,6.3
285,David López,Espanyol,Spain,31,2462,4,2,4,0,59%,57%,52%,2.2,61.7,1.2,50.3,80%,0.07,1,0.2,0.4,0,0.6,0.4,5,0.0,0,0,0.14,0.14,69%,6.5
286,Iker Losada,Celta,Spain,19,11,1,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
287,Pol Lozano,Espanyol,Spain,21,171,0,0,0,1,60%,100%,38%,0.5,52.4,0.5,43.4,89%,0.00,0,0.0,0.5,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
288,Vitolo,Atletico Madrid,Spain,31,1219,3,2,3,0,81%,33%,50%,0.3,58.6,0.7,37.9,82%,0.14,6,2.3,0.5,0,1.2,0.7,13,0.0,0,1,0.23,0.23,63%,6.4
289,Darwin Machís,Granada,Venezuela,27,2126,7,5,5,0,54%,36%,47%,0.3,43.8,1.1,18.3,73%,0.21,4,2.2,6.0,1,3.0,1.2,12,0.0,0,3,0.30,0.25,39%,6.4
290,Lisandro Magallán,Alavés,Argentina,27,1194,1,1,4,0,60%,50%,53%,3.0,43.9,1.1,33.5,76%,0.07,1,0.1,0.0,0,0.5,0.1,3,0.0,0,2,0.07,0.07,33%,5.9
291,Abdallahi Mahmoud,Alavés,Mauritania,20,150,0,0,1,0,100%,43%,50%,1.2,41.4,3.6,23.4,87%,0.00,0,1.8,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.1
292,Nemanja Maksimović,Getafe,Serbia,25,2898,2,0,5,0,60%,50%,51%,0.8,33.0,1.6,22.6,71%,0.00,0,0.3,0.3,0,1.1,0.3,15,0.0,0,2,0.06,0.06,32%,6.2
293,Hugo Mallo,Celta,Spain,29,1963,0,1,7,0,67%,57%,59%,3.5,74.5,1.1,45.0,80%,0.05,0,0.2,3.9,0,0.3,0.1,9,0.0,0,1,0.00,0.00,50%,6.6
294,Aïssa Mandi,Real Betis,Algeria,29,2578,0,0,9,0,51%,57%,57%,3.1,73.6,1.4,62.6,90%,0.00,1,0.2,0.1,0,0.4,0.1,6,0.0,0,1,0.00,0.00,27%,6.6
295,Eliaquim Mangala,Valencia,France,29,675,0,0,2,0,66%,57%,47%,5.0,48.0,1.1,38.3,88%,0.00,0,0.1,0.0,0,0.1,0.0,0,0.0,0,0,0.00,0.00,0%,5.9
296,Miguel Marí,Eibar,Spain,23,5,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
297,Adrián Marín,Alavés,Spain,23,851,0,0,1,0,62%,59%,46%,3.0,52.3,1.3,26.3,71%,0.00,0,0.9,2.1,0,0.3,0.0,2,0.0,0,0,0.00,0.00,0%,5.9
298,Quini,Granada,Spain,31,717,0,0,2,0,55%,50%,50%,1.4,51.3,1.3,26.2,76%,0.00,0,0.8,2.1,0,1.3,0.0,3,0.0,0,0,0.00,0.00,0%,6.2
299,Guillermo Maripán,Alavés,Chile,26,90,0,0,0,0,100%,71%,67%,10.0,25.0,2.0,11.0,73%,0.00,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,7.4
300,Roger Martí,Levante,Spain,29,2272,11,1,5,0,71%,36%,36%,0.6,29.9,0.2,17.1,66%,0.04,5,0.5,0.7,4,2.3,0.9,6,0.0,0,1,0.43,0.28,42%,6.0
301,Daniel Martín,Real Betis,Spain,22,530,0,0,0,0,-,100%,100%,0.5,34.8,0.0,25.1,71%,0.00,0,0.0,0.0,0,0.0,0.0,1,2.4,0,0,0.00,0.00,0%,6.1
302,Rubén,Osasuna,Spain,36,1583,0,0,0,0,100%,85%,92%,0.7,33.0,0.1,25.9,46%,0.00,0,0.1,0.0,0,0.0,0.0,5,1.8,0,0,0.00,0.00,0%,6.1
303,Pablo Martínez,Levante,Spain,22,28,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,-
304,Íñigo Martínez,Athletic,Spain,29,2970,1,1,10,0,62%,65%,65%,4.2,59.5,1.3,45.7,78%,0.03,1,0.2,0.6,0,0.8,0.1,11,0.0,0,0,0.03,0.03,15%,6.6
305,Javi Martínez,Osasuna,Spain,20,9,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
306,Nacho Martínez,Valladolid,Spain,31,1894,0,2,2,0,49%,39%,47%,2.4,67.9,1.1,40.1,72%,0.10,2,0.6,3.7,0,0.4,0.1,8,0.0,0,0,0.00,0.00,22%,6.4
307,Martínez,Granada,Spain,27,1187,0,1,0,0,71%,64%,65%,3.6,49.6,1.5,36.9,73%,0.07,0,0.3,0.1,0,0.1,0.0,7,0.0,0,0,0.00,0.00,0%,6.3
308,Álex Martínez,Granada,Spain,30,14,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
309,Daniel Carriço,Sevilla FC,Portugal,32,849,0,0,3,0,38%,37%,40%,2.2,66.9,0.8,59.4,90%,0.00,0,0.3,0.0,0,0.6,0.0,4,0.0,0,0,0.00,0.00,0%,6.6
310,Masip,Valladolid,Spain,31,3150,0,0,2,0,100%,85%,72%,0.4,33.7,0.0,26.5,47%,0.00,0,0.0,0.0,0,0.0,0.0,11,2.5,1,3,0.00,0.00,0%,6.3
311,Mata,Getafe,Spain,32,2761,11,3,14,0,62%,42%,39%,0.5,39.4,0.3,22.8,67%,0.10,6,0.4,2.0,3,1.8,0.8,13,0.0,0,2,0.36,0.26,45%,6.2
312,Borja Mayoral,Levante,Spain,23,2147,8,2,2,0,26%,37%,41%,0.3,35.0,0.2,23.0,80%,0.08,5,1.2,0.8,0,2.0,0.8,6,0.0,0,0,0.33,0.33,42%,6.2
313,Óscar Melendo,Espanyol,Spain,23,1113,0,0,0,0,56%,28%,54%,0.2,38.9,0.2,27.8,83%,0.00,0,0.7,1.0,0,0.2,0.0,4,0.0,0,0,0.00,0.00,0%,5.7
314,Melero,Levante,Spain,26,1237,2,1,4,0,69%,44%,45%,0.9,54.4,0.7,40.1,82%,0.07,4,0.8,0.1,1,1.3,0.6,3,0.0,0,0,0.14,0.07,44%,6.3
315,Edgar Méndez,Alavés,Spain,30,864,1,0,3,0,60%,37%,42%,0.8,34.5,0.6,17.8,64%,0.00,1,1.6,1.8,0,0.9,0.4,2,0.0,0,0,0.11,0.11,44%,5.7
316,Brais Méndez,Celta,Spain,23,1472,0,2,4,0,50%,45%,46%,1.3,60.1,0.8,39.2,77%,0.13,1,1.3,2.6,0,1.5,0.6,9,0.0,0,0,0.00,0.00,36%,6.1
317,Ferland Mendy,Real Madrid,France,25,1804,1,3,7,0,80%,57%,61%,1.3,78.5,1.1,50.2,88%,0.15,4,2.4,3.3,0,0.3,0.1,13,0.0,0,0,0.05,0.05,43%,7.0
318,Fran Mérida,Osasuna,Spain,30,1160,0,1,8,0,48%,50%,52%,0.5,76.4,2.2,58.5,76%,0.08,2,1.8,1.6,0,1.0,0.1,5,0.0,0,0,0.00,0.00,15%,6.4
319,Mikel Merino,Real Sociedad,Spain,24,3143,5,1,9,0,65%,62%,55%,1.4,74.2,1.6,55.0,76%,0.03,2,1.0,1.0,0,1.3,0.4,9,0.0,0,3,0.14,0.14,32%,6.9
320,Sabin Merino,Leganés,Spain,28,78,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.3
321,Roque Mesa,Leganés,Spain,31,2018,1,3,11,0,56%,27%,48%,0.2,55.7,0.4,36.5,84%,0.14,2,1.6,2.5,0,1.2,0.5,6,0.0,0,0,0.05,0.05,37%,6.3
322,Rony Lopes,Sevilla FC,Portugal,24,133,0,0,0,0,-,0%,25%,0.0,45.0,1.4,29.3,91%,0.00,0,1.4,3.4,0,1.4,0.7,0,0.0,0,0,0.00,0.00,50%,5.7
323,Lionel Messi,Barcelona,Argentina,33,2880,25,20,4,0,49%,78%,57%,0.0,89.9,0.2,61.7,82%,0.62,34,5.4,3.5,5,5.0,2.2,14,0.0,0,17,0.78,0.62,45%,8.5
324,Éder Militão,Real Madrid,Brazil,22,1018,0,0,3,0,74%,78%,65%,3.6,74.1,1.7,59.2,87%,0.00,0,0.1,0.2,0,0.2,0.1,7,0.0,0,1,0.00,0.00,50%,6.8
325,Santi Mina,Celta,Spain,24,1942,6,3,4,0,62%,47%,40%,1.2,48.3,0.4,30.4,71%,0.14,7,0.7,1.4,0,2.2,0.7,11,0.0,0,0,0.28,0.28,32%,6.2
326,Jorge Miramón,Levante,Spain,31,2430,0,3,4,1,53%,50%,58%,1.7,58.8,1.6,35.3,78%,0.11,3,0.6,2.8,0,0.4,0.1,5,0.0,0,0,0.00,0.00,30%,6.3
327,Luka Modrić,Real Madrid,Croatia,35,1999,3,7,7,1,46%,32%,48%,0.3,79.5,0.9,62.5,89%,0.32,4,1.9,2.4,0,1.4,0.6,16,0.0,0,1,0.14,0.14,43%,6.9
328,Molina,Getafe,Spain,38,1893,5,3,6,1,33%,42%,43%,0.8,44.0,0.2,27.6,65%,0.14,6,1.0,0.8,2,1.5,0.5,14,0.0,0,1,0.23,0.14,34%,6.1
329,Jon Moncayola,Osasuna,Spain,22,1489,1,0,4,0,57%,43%,50%,1.2,52.3,1.0,37.5,75%,0.00,1,0.6,0.5,0,0.8,0.2,7,0.0,0,1,0.06,0.06,31%,6.3
330,Nacho Monreal,Real Sociedad,Spain,34,2392,2,0,3,0,48%,50%,52%,1.9,63.5,1.7,40.5,84%,0.00,3,0.4,2.3,0,0.7,0.3,7,0.0,0,0,0.07,0.07,37%,6.5
331,Joan Monterde Raygal,Levante,Spain,22,8,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
332,Montoro,Granada,Spain,32,972,2,5,6,0,56%,40%,49%,1.1,66.2,1.2,48.9,81%,0.46,2,0.7,4.5,0,1.3,0.5,6,0.0,0,1,0.19,0.19,36%,6.9
333,José Luis Morales,Levante,Spain,33,2528,4,2,3,0,44%,31%,34%,0.1,37.2,0.3,21.1,69%,0.07,6,1.3,2.5,0,1.4,0.5,6,0.0,0,0,0.14,0.14,38%,5.9
334,Álvaro Morata,Atletico Madrid,Spain,28,2104,12,2,5,0,47%,56%,50%,1.0,38.7,0.2,21.6,65%,0.09,6,0.7,0.5,2,3.0,1.3,15,0.0,0,1,0.51,0.43,45%,6.5
335,Gerard Moreno,Villarreal,Spain,28,2755,18,5,5,0,48%,39%,43%,1.5,52.4,0.4,31.4,74%,0.16,14,1.9,2.0,1,2.9,1.1,12,0.0,0,4,0.59,0.56,39%,6.9
336,Alex Moreno,Real Betis,Spain,27,2265,0,4,5,0,58%,40%,50%,1.6,68.2,1.0,38.8,79%,0.16,4,1.9,3.1,0,0.9,0.3,6,0.0,0,1,0.00,0.00,33%,6.4
337,Rodrigo,Valencia,Spain,29,1890,4,7,2,1,40%,36%,41%,0.5,42.4,0.5,28.5,76%,0.33,12,1.1,1.5,0,1.9,0.7,7,0.0,0,0,0.19,0.19,37%,6.4
338,Alberto Moreno,Villarreal,Spain,28,1474,0,0,6,0,63%,46%,46%,1.9,73.2,1.5,46.3,86%,0.00,1,1.0,2.1,0,0.6,0.2,6,0.0,0,0,0.00,0.00,33%,6.4
339,Manu Morlanes,Villarreal,Spain,21,250,0,1,0,0,43%,17%,43%,0.4,77.0,1.4,66.6,92%,0.36,1,1.4,0.4,0,0.0,0.0,7,0.0,0,0,0.00,0.00,0%,6.3
340,Loren,Real Betis,Spain,26,2029,10,3,2,1,66%,43%,46%,0.5,28.0,0.4,12.1,67%,0.14,6,0.6,0.5,0,2.3,0.8,5,0.0,0,0,0.44,0.44,35%,6.1
341,Miguel Angel Moya,Real Sociedad,Spain,36,1170,0,0,0,0,-,100%,79%,0.8,40.1,0.1,30.9,77%,0.00,0,0.1,0.0,0,0.0,0.0,3,2.8,0,1,0.00,0.00,0%,6.5
342,Toni Moya,Atletico Madrid,Spain,22,3,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
343,Javi Moyano,Valladolid,Spain,34,2231,0,0,4,0,51%,55%,55%,2.3,52.8,1.3,32.7,71%,0.00,1,0.6,1.4,0,0.2,0.0,10,0.0,0,0,0.00,0.00,0%,6.3
344,Iker Muniain,Athletic,Spain,27,2391,5,2,4,1,72%,34%,51%,0.2,55.6,0.5,38.1,86%,0.07,2,2.4,2.3,0,1.0,0.5,9,0.0,0,3,0.19,0.19,48%,6.5
345,Aihen Muñoz,Real Sociedad,Spain,23,980,0,0,1,0,67%,58%,56%,1.6,71.7,0.2,45.0,81%,0.00,0,0.6,3.8,0,0.0,0.0,4,0.0,0,0,0.00,0.00,0%,6.2
346,Javi Muñoz,Alavés,Spain,25,53,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.2
347,Neto,Barcelona,Brazil,31,180,0,0,0,0,-,100%,100%,1.0,32.5,0.0,28.0,88%,0.00,0,0.0,0.0,0,0.0,0.0,1,0.5,0,0,0.00,0.00,0%,6.1
348,Jeison Murillo,Celta,Colombia,28,1529,1,0,5,0,50%,62%,64%,4.2,54.5,0.9,42.2,86%,0.00,0,0.2,0.1,0,0.5,0.3,8,0.0,0,0,0.06,0.06,56%,6.7
349,Marc Navarro,Leganés,Spain,25,220,0,0,1,0,100%,37%,38%,1.2,41.5,0.0,23.8,67%,0.00,0,0.8,2.9,0,2.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.6
350,Ximo Navarro,Alavés,Spain,30,1906,0,0,8,0,53%,50%,55%,3.3,54.9,2.6,32.0,75%,0.00,0,0.3,0.8,0,0.3,0.1,5,0.0,0,0,0.00,0.00,14%,6.3
351,Jesús Navas,Sevilla FC,Spain,34,3370,0,7,4,0,67%,32%,49%,1.6,80.4,0.8,54.2,80%,0.19,11,0.9,6.3,0,0.3,0.1,17,0.0,0,1,0.00,0.00,18%,6.7
352,Carlos Neva,Granada,Spain,24,2210,0,1,2,0,63%,44%,52%,1.6,46.6,1.3,23.9,71%,0.05,2,0.2,3.1,0,0.3,0.2,9,0.0,0,0,0.00,0.00,50%,6.1
353,Saul Niguez,Atletico Madrid,Spain,25,3076,6,0,10,0,63%,53%,52%,1.7,67.4,1.7,48.5,79%,0.00,1,0.7,0.9,2,1.3,0.3,16,0.0,0,5,0.18,0.12,27%,6.9
354,Fernando Niño,Villarreal,Spain,20,80,1,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.5
355,Kenedy,Getafe,Brazil,24,573,1,3,2,0,62%,40%,40%,0.6,54.8,1.6,24.9,71%,0.47,5,2.5,5.2,0,2.2,0.5,9,0.0,0,0,0.15,0.15,21%,6.2
356,Rúben Vezo,Levante,Portugal,26,2610,0,0,4,0,55%,65%,63%,4.7,53.5,1.4,41.4,81%,0.00,1,0.2,0.1,0,0.4,0.1,4,0.0,0,0,0.00,0.00,18%,6.3
357,Unai Núñez,Athletic,Spain,23,1568,0,0,7,0,85%,56%,53%,4.1,52.7,1.4,41.1,83%,0.00,0,0.3,0.1,0,0.5,0.2,4,0.0,0,0,0.00,0.00,38%,6.4
358,Allan Nyom,Getafe,Cameroon,32,2437,2,0,13,2,58%,54%,45%,1.6,45.8,0.6,22.9,59%,0.00,1,0.5,3.6,0,0.5,0.1,13,0.0,0,0,0.07,0.07,31%,5.8
359,Jan Oblak,Atletico Madrid,Slovenia,27,3396,0,0,0,0,-,63%,89%,0.3,28.6,0.0,22.3,55%,0.00,0,0.0,0.0,0,0.0,0.0,17,2.3,0,1,0.00,0.00,0%,6.5
360,Rafael Obrador,Mallorca,Spain,16,3,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
361,Lucas Ocampos,Sevilla FC,Argentina,26,2756,14,3,9,0,60%,44%,43%,0.7,54.2,0.7,27.4,80%,0.10,5,2.1,2.9,5,2.8,1.2,16,0.0,0,4,0.46,0.30,44%,6.9
362,Martin Ødegaard,Real Sociedad,Norway,21,2532,4,6,3,0,72%,29%,48%,0.1,71.9,0.5,53.0,85%,0.22,8,2.3,4.2,0,1.8,0.6,8,0.0,0,5,0.14,0.14,32%,6.9
363,Álvaro Odriozola,Real Madrid,Spain,24,344,0,1,2,0,40%,0%,44%,1.6,57.5,0.3,31.8,90%,0.26,2,1.6,1.6,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,6.4
364,Mikel Oiarzabal,Real Sociedad,Spain,23,3064,10,11,4,0,51%,42%,49%,0.5,50.1,0.3,30.3,77%,0.32,12,2.0,3.4,4,1.9,0.7,9,0.0,0,1,0.30,0.18,35%,6.6
365,Lucas Olaza,Celta,Uruguay,26,3145,1,3,5,0,69%,46%,55%,1.2,68.2,1.0,44.5,78%,0.09,6,0.4,5.9,0,0.5,0.1,12,0.0,0,1,0.03,0.03,26%,6.4
366,Oier,Espanyol,Spain,31,180,0,0,0,0,-,-,-,0.0,34.5,0.0,24.0,77%,0.00,0,0.0,0.0,0,0.0,0.0,2,1.5,0,0,0.00,0.00,0%,6.7
367,Kiko Olivas,Valladolid,Spain,32,2942,2,0,2,0,46%,52%,58%,3.4,49.8,1.9,38.6,87%,0.00,0,0.3,0.0,0,0.3,0.1,10,0.0,0,2,0.06,0.06,44%,6.6
368,Mathías Olivera,Getafe,Uruguay,23,1871,0,1,6,0,63%,48%,54%,1.8,59.0,1.3,29.0,53%,0.05,1,1.0,2.4,0,0.3,0.1,11,0.0,0,1,0.00,0.00,17%,6.3
369,Kenneth Omeruo,Leganés,Nigeria,27,1878,1,0,5,0,61%,67%,66%,5.0,44.0,1.9,31.9,71%,0.00,0,0.1,0.1,0,0.2,0.1,3,0.0,0,1,0.05,0.05,25%,6.4
370,Javier Ontiveros,Villarreal,Spain,23,872,2,1,2,0,57%,35%,45%,0.5,76.4,0.4,45.6,80%,0.10,2,3.3,3.9,0,5.0,1.9,11,0.0,0,0,0.21,0.21,37%,6.3
371,Fabián Orellana,Eibar,Chile,34,2398,8,7,9,1,63%,27%,39%,0.0,59.3,0.8,33.4,77%,0.26,8,2.5,4.9,4,1.6,0.8,7,0.0,0,3,0.30,0.15,48%,6.8
372,Aimar Oroz,Osasuna,Spain,18,10,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
373,Vitorino Antunes,Getafe,Portugal,33,5,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
374,Jon Pacheco,Real Sociedad,Spain,19,78,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.9
375,Pacheco,Alavés,Spain,28,2359,0,0,0,1,-,100%,77%,0.7,33.4,0.0,26.5,54%,0.00,0,0.0,0.0,0,0.0,0.0,6,2.4,3,2,0.00,0.00,0%,6.4
376,Vinicius Junior,Real Madrid,Brazil,20,1354,3,1,4,0,61%,51%,47%,0.0,56.7,0.4,33.1,81%,0.06,3,3.0,2.0,0,2.5,1.1,14,0.0,0,1,0.20,0.20,46%,6.4
377,Dani Parejo,Valencia,Spain,31,3030,8,3,5,0,65%,51%,57%,0.5,85.2,0.7,66.6,86%,0.09,4,1.1,4.8,5,1.0,0.5,6,0.0,0,6,0.23,0.09,47%,7.0
378,Miquel Parera,Mallorca,Spain,24,90,0,0,0,0,-,-,-,0.0,27.0,0.0,21.0,76%,0.00,0,0.0,0.0,0,0.0,0.0,0,3.0,0,0,0.00,0.00,0%,6.1
379,Thomas Partey,Atletico Madrid,Ghana,27,2551,3,0,13,0,61%,71%,63%,1.5,73.7,1.8,57.4,84%,0.00,1,1.9,0.9,0,1.1,0.3,17,0.0,0,2,0.11,0.11,25%,6.9
380,Alfonso Pedraza,Real Betis,Spain,24,1351,1,0,3,0,65%,42%,54%,1.4,67.3,1.1,40.5,76%,0.00,1,1.3,2.6,0,1.0,0.5,3,0.0,0,0,0.06,0.06,47%,6.2
381,Marc Pedraza,Mallorca,Spain,33,131,0,0,0,0,100%,0%,17%,0.7,30.2,2.1,24.7,78%,0.00,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,5.5
382,Pedrosa,Espanyol,Spain,22,1081,1,0,3,0,72%,47%,50%,2.1,58.0,1.1,30.4,76%,0.00,0,1.3,2.5,0,1.0,0.4,3,0.0,0,0,0.08,0.08,42%,6.2
383,Rubén Peña,Villarreal,Spain,29,1907,2,2,5,0,61%,47%,44%,2.3,78.4,1.8,47.8,81%,0.09,2,1.1,3.8,0,0.3,0.1,8,0.0,0,0,0.09,0.09,50%,6.5
