,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
429,Hiroki Sakai,Marseille,Japan,30,2523,0,3,1,0,69%,61%,61%,2.5,69.2,1.6,43.7,82%,0.11,2,0.7,1.6,0,0.1,0.0,13,0.0,0,1,0.00,0.00,33%,6.6
430,Diafra Sakho,Stade Rennais,Senegal,30,776,2,0,1,0,79%,32%,32%,1.3,32.0,0.2,15.9,66%,0.00,1,0.6,0.5,0,2.3,0.8,4,0.0,0,1,0.23,0.23,35%,6.0
431,Emiliano Sala,Nantes,Argentina,30,3034,12,4,4,0,56%,37%,37%,1.5,42.6,0.3,24.5,62%,0.12,3,0.8,0.3,4,2.8,0.8,12,0.0,0,2,0.36,0.23,27%,6.3
432,Yannis Salibur,Guingamp,France,29,1529,3,3,4,0,82%,44%,53%,0.1,53.0,0.6,31.8,83%,0.18,5,3.1,4.7,0,3.2,0.9,7,0.0,0,1,0.18,0.18,30%,6.6
433,Yoann Salmier,Strasbourg,French Guiana,27,1107,0,1,2,0,86%,52%,56%,5.0,55.6,2.3,43.7,85%,0.08,1,0.6,0.0,0,0.3,0.0,2,0.0,0,1,0.00,0.00,0%,6.4
434,Mamadou Samassa,Troyes,Mali,30,1890,0,0,1,0,-,100%,83%,0.9,37.7,0.1,26.7,47%,0.00,0,0.0,0.0,0,0.0,0.0,5,3.5,1,1,0.00,0.00,0%,6.4
435,Brice Samba,Caen,France,26,315,0,0,0,0,-,100%,100%,1.1,36.3,0.0,25.4,60%,0.00,0,0.3,0.0,0,0.0,0.0,2,4.3,0,1,0.00,0.00,0%,6.9
436,Junior Sambia,Montpellier,France,24,1539,1,4,3,0,57%,53%,46%,0.8,66.2,1.2,39.8,84%,0.23,7,1.8,5.7,0,2.2,0.9,12,0.0,0,1,0.05,0.05,42%,6.5
437,Frédéric Sammaritano,Dijon,France,34,1431,0,4,1,0,86%,12%,43%,0.8,52.0,0.3,34.9,82%,0.25,4,1.0,2.9,0,1.9,0.8,4,0.0,0,0,0.00,0.00,42%,6.3
438,Ibrahim Sangaré,Toulouse,Côte d’Ivoire,22,1589,1,2,5,0,65%,54%,53%,1.1,64.1,1.4,45.7,74%,0.12,2,1.6,0.9,0,1.1,0.3,7,0.0,0,0,0.05,0.05,25%,6.7
439,Younousse Sankharé,Bordeaux,Senegal,31,1881,7,1,5,0,73%,53%,48%,0.5,55.0,1.1,42.0,85%,0.05,3,1.1,0.2,0,1.9,0.7,6,0.0,0,0,0.33,0.33,36%,6.6
440,Baïssama Sankoh,Caen,Guinea,28,1532,0,0,3,0,78%,50%,48%,3.5,46.8,1.6,31.4,79%,0.00,2,0.7,0.2,0,0.2,0.1,9,0.0,0,0,0.00,0.00,33%,6.3
441,Yaya Sanogo,Toulouse,France,27,1512,6,0,6,0,82%,49%,46%,0.8,35.1,0.4,18.8,57%,0.00,0,0.8,0.3,0,2.9,1.3,9,0.0,0,1,0.36,0.36,45%,6.2
442,Morgan Sanson,Marseille,France,26,2173,9,2,8,0,64%,34%,47%,0.2,64.9,1.2,40.6,82%,0.08,6,1.9,3.4,0,2.2,1.0,11,0.0,0,2,0.37,0.37,45%,6.8
443,Baptiste Santamaria,Angers,France,25,2598,0,0,6,0,68%,56%,51%,1.7,54.1,1.6,40.6,79%,0.00,1,0.8,0.6,0,0.6,0.0,5,0.0,0,0,0.00,0.00,6%,6.5
444,Ivan Santini,Caen,Croatia,31,2777,11,1,3,0,69%,40%,37%,1.0,37.7,0.2,23.0,64%,0.04,1,0.4,0.2,5,2.9,1.2,11,0.0,0,1,0.36,0.20,41%,6.3
445,Marlon,Nice,Brazil,25,1930,0,0,5,0,73%,59%,64%,3.0,74.5,0.8,65.2,94%,0.00,0,0.4,0.1,0,0.3,0.0,6,0.0,0,1,0.00,0.00,0%,6.6
446,Adrián Sahibeddine,Dijon,France,26,29,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
447,Diego Carlos,Nantes,Brazil,27,2294,1,0,7,0,66%,67%,67%,5.8,51.6,1.3,35.0,76%,0.00,0,0.1,0.1,0,1.0,0.3,8,0.0,0,1,0.04,0.04,31%,6.6
448,Bouna Sarr,Marseille,Guinea,27,1785,0,3,5,0,65%,51%,55%,2.1,86.5,1.6,54.0,88%,0.15,3,2.2,4.2,0,0.9,0.1,8,0.0,0,0,0.00,0.00,11%,6.9
449,Ismaïla Sarr,Stade Rennais,Senegal,22,1866,5,3,2,0,55%,26%,49%,0.1,42.8,0.5,19.4,80%,0.14,6,3.1,1.7,0,2.0,0.7,6,0.0,0,1,0.24,0.24,37%,6.5
450,Malang Sarr,Nice,France,21,1316,0,0,1,0,74%,63%,62%,2.7,87.8,2.1,72.7,89%,0.00,1,0.5,0.8,0,0.6,0.1,6,0.0,0,1,0.00,0.00,11%,6.7
451,Ernest Seka,Strasbourg,Guinea,33,2179,1,0,4,1,79%,66%,58%,3.6,70.8,2.2,44.9,77%,0.00,1,0.9,1.2,0,0.6,0.1,2,0.0,0,0,0.05,0.05,20%,6.6
452,Vahid Selimović,FC Metz,Luxembourg,23,1058,0,0,4,0,70%,39%,50%,4.8,51.4,1.6,38.9,82%,0.00,0,0.3,0.0,0,0.2,0.0,1,0.0,0,0,0.00,0.00,0%,6.1
453,Ole Kristian Selnæs,Saint-Étienne,Norway,26,2060,0,2,9,0,64%,61%,54%,2.1,67.1,1.5,53.9,83%,0.09,2,0.3,1.1,0,0.6,0.2,12,0.0,0,1,0.00,0.00,29%,6.8
454,Jean Michaël Seri,Nice,Côte d’Ivoire,29,2623,2,6,5,0,56%,44%,52%,0.5,107.1,0.9,91.8,90%,0.21,4,1.3,3.0,0,1.2,0.4,8,0.0,0,2,0.07,0.07,31%,7.1
455,Julien Serrano,Monaco,France,22,279,0,0,1,0,100%,38%,48%,3.2,67.1,1.3,39.0,72%,0.00,0,0.3,6.5,0,0.3,0.0,2,0.0,0,0,0.00,0.00,0%,6.3
456,Grégory Sertic,Marseille,France,31,346,0,0,1,0,59%,60%,47%,6.0,65.9,1.6,50.6,88%,0.00,0,0.3,0.0,0,1.6,0.5,1,0.0,0,0,0.00,0.00,33%,6.0
457,Stéphane Sessègnon,Montpellier,Benin,36,986,1,2,1,0,100%,45%,49%,0.2,57.1,0.0,41.9,81%,0.18,2,1.6,2.7,0,1.8,0.4,7,0.0,0,0,0.09,0.09,20%,6.3
458,Djibril Sidibé,Monaco,France,28,2157,2,7,4,0,69%,66%,56%,1.9,86.2,2.0,57.5,85%,0.29,7,0.9,2.4,0,0.8,0.3,8,0.0,0,2,0.08,0.08,40%,7.1
459,Kolbeinn Sigþórsson,Nantes,Iceland,30,23,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,-
460,Malcom,Bordeaux,Brazil,23,2867,12,7,2,0,72%,28%,51%,0.1,66.4,0.4,42.4,82%,0.22,14,2.9,5.9,2,2.4,1.0,9,0.0,0,3,0.38,0.32,44%,7.0
461,Giovanni Sio,Montpellier,Côte d’Ivoire,31,2204,10,3,5,1,64%,54%,43%,0.9,41.1,0.2,24.5,69%,0.13,5,0.9,1.3,0,3.4,1.6,11,0.0,0,2,0.41,0.41,48%,6.4
462,Mexer,Stade Rennais,Mozambique,32,1197,0,0,1,0,80%,61%,64%,7.3,50.2,1.3,37.2,84%,0.00,0,0.1,0.1,0,0.3,0.0,3,0.0,0,0,0.00,0.00,0%,6.4
463,Ellyes Skhiri,Montpellier,Tunisia,25,3052,4,1,8,0,59%,50%,57%,1.5,61.7,2.3,46.3,86%,0.03,1,1.2,0.2,0,1.1,0.3,13,0.0,0,2,0.12,0.12,26%,7.0
464,Naïm Sliti,Dijon,Tunisia,28,2297,7,6,2,0,72%,29%,55%,0.2,57.1,0.6,31.1,73%,0.23,8,4.1,4.4,2,2.3,1.0,4,0.0,0,4,0.27,0.20,45%,6.7
465,Wesley Sneijder,Nice,Netherlands,36,399,0,0,0,0,NaN%,0%,42%,0.5,81.0,0.5,63.5,84%,0.00,1,1.6,5.4,0,3.6,1.1,1,0.0,0,0,0.00,0.00,31%,6.3
466,Jérémy Sorbon,Guingamp,France,37,2610,0,0,1,0,65%,63%,56%,5.0,49.5,1.8,38.1,86%,0.00,0,0.0,0.0,0,0.2,0.1,8,0.0,0,0,0.00,0.00,40%,6.5
467,Rayan Souici,Saint-Étienne,France,22,11,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
468,Adama Soumaoro,Lille,France,28,1195,0,0,2,0,66%,67%,67%,3.6,55.0,1.2,43.9,93%,0.00,0,0.7,0.1,0,0.1,0.0,2,0.0,0,0,0.00,0.00,0%,6.3
469,Boubakary Soumaré,Lille,France,21,500,0,0,1,0,70%,75%,59%,1.1,74.5,1.3,62.0,86%,0.00,0,2.3,0.2,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.2
470,Arnaud Souquet,Nice,France,28,2415,0,2,4,0,77%,45%,63%,2.4,78.0,1.6,51.2,88%,0.07,2,0.8,2.2,0,0.3,0.0,7,0.0,0,2,0.00,0.00,14%,6.8
471,Bassem Srarfi,Nice,Tunisia,23,863,3,0,1,0,65%,36%,48%,0.4,59.3,0.8,37.2,84%,0.00,1,2.6,1.8,0,2.5,0.7,4,0.0,0,1,0.32,0.32,29%,6.2
472,Timo Stavitski,Caen,Finland,21,397,0,0,1,0,100%,23%,33%,0.0,43.0,0.7,24.6,74%,0.00,0,1.8,4.3,0,0.2,0.0,2,0.0,0,0,0.00,0.00,0%,5.6
473,Danijel Subašić,Monaco,Croatia,36,2941,0,0,3,0,-,94%,82%,0.6,33.2,0.0,23.4,64%,0.00,0,0.0,0.0,0,0.0,0.0,11,2.7,0,2,0.00,0.00,0%,6.5
474,Neven Subotić,Saint-Étienne,Serbia,31,1440,2,1,1,0,69%,65%,61%,5.9,63.6,1.3,51.9,86%,0.06,2,0.1,0.1,0,0.4,0.2,7,0.0,0,1,0.13,0.13,43%,7.0
475,Suk Hyunjun,Troyes,Korea Republic,29,1193,6,0,5,0,100%,53%,44%,0.5,39.4,0.1,22.6,56%,0.00,2,0.5,1.2,0,2.3,0.9,4,0.0,0,0,0.45,0.45,40%,6.1
476,Gilles Sunu,Angers,Togo,29,645,1,0,4,0,123%,39%,42%,0.0,51.5,0.4,32.3,80%,0.00,1,1.5,2.8,0,1.5,0.3,3,0.0,0,0,0.14,0.14,18%,6.0
477,Seydou Sy,Monaco,Senegal,24,255,0,0,1,0,-,50%,50%,1.4,39.9,0.0,27.9,61%,0.00,0,0.0,0.0,0,0.0,0.0,1,4.2,0,0,0.00,0.00,0%,6.7
478,Issiaga Sylla,Toulouse,Guinea,26,1596,1,3,5,0,73%,59%,50%,3.2,65.5,1.9,36.0,75%,0.17,3,0.7,4.1,0,0.8,0.2,7,0.0,0,2,0.05,0.05,21%,6.7
479,Moussa Sylla,Monaco,France,20,303,2,0,1,0,-,45%,40%,0.3,31.8,0.0,19.6,58%,0.00,0,1.5,0.6,0,3.0,1.5,3,0.0,0,1,0.59,0.59,50%,6.4
480,Franck Tabanou,Guingamp,France,31,1047,0,2,5,0,74%,55%,50%,3.7,68.8,2.2,37.5,77%,0.17,2,0.9,4.6,0,0.2,0.0,4,0.0,0,2,0.00,0.00,0%,6.5
481,Ervin Taha,Bordeaux,France,21,37,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,6.0
482,Mehdi Tahrat,Angers,Algeria,30,445,0,0,3,0,87%,66%,50%,3.0,60.5,1.8,44.7,70%,0.00,0,1.2,0.6,0,1.0,0.2,1,0.0,0,0,0.00,0.00,20%,6.3
483,Flavien Tait,Angers,France,27,2247,4,3,4,0,78%,19%,47%,0.5,59.7,0.8,34.3,76%,0.12,12,2.8,4.1,0,2.3,1.0,5,0.0,0,2,0.16,0.16,45%,6.6
484,Adrien Tameze,Nice,Cameroon,26,1682,0,1,3,0,64%,54%,58%,1.0,87.5,2.2,70.3,91%,0.05,2,1.9,0.2,0,0.4,0.2,7,0.0,0,1,0.00,0.00,57%,7.0
485,Oussama Tannane,Saint-Étienne,Morocco,26,205,0,1,1,0,50%,-,51%,0.0,65.8,1.3,37.3,76%,0.44,1,0.9,3.1,0,3.1,2.6,3,0.0,0,0,0.00,0.00,86%,6.7
486,Ciprian Tătăruşanu,Nantes,Romania,34,3330,0,0,0,0,100%,93%,80%,1.0,34.5,0.0,24.7,56%,0.00,0,0.0,0.0,0,0.0,0.0,12,2.6,0,1,0.00,0.00,0%,6.5
487,Fabinho,Monaco,Brazil,27,3060,7,3,8,0,56%,68%,61%,1.7,73.2,1.4,58.2,86%,0.09,7,1.1,0.3,4,0.8,0.3,14,0.0,0,6,0.21,0.09,33%,7.3
488,Jordan Tell,Stade Rennais,France,24,108,1,0,0,0,100%,29%,30%,0.0,46.7,0.8,23.3,79%,0.00,0,0.0,0.0,0,5.8,0.8,1,0.0,0,0,0.84,0.84,14%,6.0
489,Pedro Mendes,Montpellier,Portugal,30,2856,1,1,11,0,84%,58%,62%,4.3,58.7,1.4,43.6,82%,0.04,1,0.4,0.3,0,0.3,0.1,13,0.0,0,1,0.04,0.04,27%,6.8
490,Martin Terrier,Strasbourg,France,23,1673,3,3,3,0,74%,48%,49%,0.4,42.7,0.8,25.4,76%,0.16,5,1.0,1.3,0,2.7,0.9,3,0.0,0,1,0.16,0.16,34%,6.4
491,Kenny Tete,Lyon,Netherlands,25,1602,1,4,3,0,76%,50%,50%,2.4,75.2,1.6,46.9,84%,0.23,4,0.6,3.2,0,0.4,0.2,7,0.0,0,0,0.05,0.05,43%,6.7
492,Florian Thauvin,Marseille,France,27,2966,22,11,7,0,63%,32%,50%,0.5,77.3,0.6,48.6,78%,0.33,20,3.6,6.2,3,4.0,1.6,13,0.0,0,8,0.67,0.58,40%,7.6
493,Kévin Théophile-Catherine,Saint-Étienne,Martinique,31,2164,0,0,6,0,76%,59%,58%,4.5,58.1,1.3,44.8,82%,0.00,0,0.7,0.2,0,0.2,0.0,10,0.0,0,0,0.00,0.00,0%,6.4
494,Vincent Thill,FC Metz,Luxembourg,20,26,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.8
495,Romain Thomas,Angers,France,32,2472,2,0,5,0,71%,62%,59%,5.3,55.6,1.4,43.3,81%,0.00,1,0.1,0.0,0,0.6,0.2,2,0.0,0,1,0.07,0.07,35%,6.4
496,Brandon,Stade Rennais,Spain,25,351,1,0,0,0,90%,17%,37%,0.3,49.4,1.3,25.7,78%,0.00,1,1.0,2.3,0,1.5,1.0,3,0.0,0,0,0.26,0.26,67%,6.1
497,Adrien Thomasson,Nantes,France,26,2587,5,3,4,0,73%,27%,44%,0.6,61.3,0.7,43.5,77%,0.11,7,0.7,1.9,0,2.0,0.6,11,0.0,0,1,0.17,0.17,28%,6.6
498,Marcus Thuram-Ulien,Guingamp,France,23,1924,3,1,2,0,84%,49%,49%,0.5,41.4,0.2,23.0,70%,0.05,3,2.8,0.9,0,2.4,0.9,9,0.0,0,1,0.14,0.14,39%,6.3
499,Youri Tielemans,Monaco,Belgium,23,1567,0,1,1,0,53%,56%,48%,1.0,65.2,1.9,46.8,82%,0.05,1,1.4,1.4,0,1.4,0.7,9,0.0,0,0,0.00,0.00,48%,6.7
500,Jonathan Tinhan,Troyes,Benin,31,68,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.5
501,Alexander Søderlund,Saint-Étienne,Norway,33,355,0,1,0,1,100%,32%,32%,0.5,30.4,0.5,19.5,73%,0.25,1,0.8,0.3,0,1.5,1.0,1,0.0,0,0,0.00,0.00,67%,5.5
502,Ola Toivonen,Toulouse,Sweden,34,793,0,0,2,0,124%,55%,46%,1.5,46.5,0.2,35.9,72%,0.00,0,0.6,0.3,0,2.2,0.5,11,0.0,0,0,0.00,0.00,21%,5.9
503,Karl Toko Ekambi,Angers,Cameroon,28,3040,17,6,4,0,54%,27%,34%,0.0,45.4,0.4,26.6,78%,0.18,9,1.9,1.2,3,3.0,1.4,6,0.0,0,4,0.50,0.41,46%,6.7
504,Jérémy Toulalan,Bordeaux,France,21,0,0,4,0,1.0,47%,56%,5.4,0,1.4,7.0,85%,7.6,0,0.4,0.1,0,0.1,0.0,0.1,0.0,31,2,0.00,0.00,0%,0%,6.6
505,Thomas Touré,Angers,Côte d’Ivoire,26,128,0,1,1,0,100%,0%,15%,0.0,66.8,1.4,36.6,79%,0.70,1,1.4,0.7,0,4.9,0.0,1,0.0,0,0,0.00,0.00,0%,5.8
506,Almamy Touré,Monaco,Mali,24,1242,1,5,3,0,57%,58%,57%,3.7,64.2,1.8,34.2,74%,0.36,5,0.9,3.3,0,0.5,0.1,8,0.0,0,1,0.07,0.07,29%,6.8
507,Abdoulaye Touré,Nantes,France,26,2810,1,1,3,0,70%,66%,55%,1.4,61.4,2.0,43.1,79%,0.04,0,1.4,0.6,0,1.3,0.5,12,0.0,0,2,0.04,0.04,37%,6.8
508,Lucas Tousart,Lyon,France,23,3140,0,0,8,0,63%,60%,55%,2.1,56.8,1.6,44.1,86%,0.00,0,0.6,0.1,0,0.5,0.0,15,0.0,0,0,0.00,0.00,6%,6.8
509,Lacina Traoré,Amiens,Côte d’Ivoire,30,775,0,2,1,0,100%,56%,49%,2.4,41.7,0.2,24.6,54%,0.23,1,0.8,0.1,0,1.3,0.5,6,0.0,0,0,0.00,0.00,36%,6.0
510,Hamari Traoré,Stade Rennais,Mali,28,2640,0,1,10,0,71%,58%,62%,3.3,74.8,2.1,46.6,80%,0.04,1,0.8,2.1,0,0.5,0.1,9,0.0,0,2,0.00,0.00,13%,6.8
511,Bertrand Traoré,Lyon,Burkina Faso,25,2292,13,4,3,0,66%,64%,52%,0.9,60.1,1.6,39.1,83%,0.15,3,2.0,1.1,0,3.1,1.2,13,0.0,0,4,0.51,0.51,38%,7.1
512,Ismaël Traoré,Angers,Côte d’Ivoire,34,2857,3,1,2,0,59%,53%,57%,4.0,46.3,1.7,34.9,84%,0.04,1,0.4,0.1,0,0.4,0.2,5,0.0,0,2,0.10,0.10,43%,6.6
513,Adama Traoré,Monaco,Mali,25,189,3,0,1,0,67%,66%,63%,0.5,56.2,1.4,34.3,85%,0.00,0,1.4,0.9,0,2.9,1.9,2,0.0,0,0,1.43,1.43,67%,7.7
514,Charles Traoré,Troyes,Mali,28,2998,0,3,8,1,55%,52%,54%,4.2,67.7,1.8,39.1,77%,0.09,5,0.6,2.0,0,0.3,0.1,8,0.0,0,2,0.00,0.00,27%,6.5
515,Kevin Trapp,PSG,Germany,30,360,0,0,0,0,-,100%,100%,0.5,28.0,0.0,18.0,90%,0.00,0,0.0,0.0,0,0.0,0.0,1,3.3,0,0,0.00,0.00,0%,7.0
516,Matthieu Udol,FC Metz,France,24,352,0,0,0,0,57%,58%,45%,4.3,61.4,2.0,32.5,76%,0.00,0,0.5,3.6,0,0.3,0.0,1,0.0,0,0,0.00,0.00,0%,6.1
517,Valentin Vada,Bordeaux,Argentina,24,861,2,1,4,0,55%,38%,47%,0.6,77.9,0.7,59.8,87%,0.11,0,0.9,3.6,0,1.3,0.4,7,0.0,0,0,0.21,0.21,33%,6.5
518,Cédric Varrault,Dijon,France,40,885,1,0,0,0,54%,67%,73%,7.2,59.1,1.7,44.4,85%,0.00,0,0.3,0.1,0,0.4,0.2,1,0.0,0,0,0.10,0.10,50%,6.3
519,Rémy Vercoutre,Caen,France,35,0,0,1,1,0.0,91%,92%,0.8,1,0.1,6.9,54%,6.9,0,0.0,0.0,0,0.0,0.0,0.0,2.6,48,0,0.00,0.00,0%,0%,6.3
520,Olivier Verdon,Bordeaux,Benin,25,10,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
521,Marco Verratti,PSG,Italy,28,1724,0,3,9,0,67%,51%,56%,0.6,124.2,1.4,106.6,91%,0.15,4,2.2,0.5,0,0.4,0.1,11,0.0,0,0,0.00,0.00,14%,7.7
522,Oswaldo Vizcarrondo,Troyes,Venezuela,36,1714,0,0,7,0,71%,66%,54%,6.5,52.9,1.1,40.5,83%,0.00,0,0.1,0.0,0,0.3,0.1,4,0.0,0,0,0.00,0.00,20%,6.4
523,Anthony Walongwa,Nantes,Congo DR,27,90,0,0,0,0,50%,100%,75%,7.0,30.0,1.0,19.0,68%,0.00,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,7.1
524,Rémi Walter,Troyes,France,25,1490,1,1,1,0,56%,31%,41%,0.9,52.3,1.0,39.3,85%,0.06,0,1.4,0.5,0,0.7,0.3,7,0.0,0,0,0.06,0.06,45%,6.4
525,Tim Weah,PSG,United States,20,120,0,0,1,0,100%,-,20%,0.0,21.0,0.0,12.0,81%,0.00,1,0.0,0.8,0,1.5,1.5,3,0.0,0,0,0.00,0.00,100%,5.7
526,Wilfride Kanga,Angers,France,22,168,0,0,0,0,100%,33%,32%,0.0,31.1,0.0,17.7,79%,0.00,0,0.0,1.1,0,1.1,0.5,1,0.0,0,0,0.00,0.00,50%,5.6
527,Steeve Yago,Toulouse,Burkina Faso,27,1573,0,0,7,0,73%,58%,51%,3.0,57.2,1.9,30.2,76%,0.00,1,0.4,1.0,0,0.0,0.0,6,0.0,0,0,0.00,0.00,0%,6.3
528,Cédric Yambéré,Dijon,Central African Republic,30,2830,3,0,7,2,74%,57%,63%,4.2,54.5,1.8,42.0,82%,0.00,0,0.6,0.1,0,0.3,0.2,4,0.0,0,0,0.10,0.10,56%,6.2
529,Mapou Yanga-Mbiwa,Lyon,France,31,127,0,0,1,0,67%,0%,57%,1.4,78.7,0.7,72.3,93%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.5
530,Zaydou Youssouf,Bordeaux,France,21,127,0,0,2,0,33%,100%,42%,0.7,63.8,1.4,34.0,69%,0.00,0,2.8,1.4,0,2.1,0.0,3,0.0,0,0,0.00,0.00,0%,6.0
531,André Zambo Anguissa,Marseille,Cameroon,24,2434,0,0,4,0,75%,63%,56%,1.6,87.6,2.5,66.0,88%,0.00,4,2.3,0.6,0,1.3,0.3,14,0.0,0,3,0.00,0.00,21%,7.2
532,Mehdi Zeffane,Stade Rennais,Algeria,28,988,0,1,0,0,70%,48%,47%,3.7,66.0,1.2,42.7,79%,0.09,1,0.4,2.1,0,1.4,0.2,3,0.0,0,0,0.00,0.00,13%,6.5
533,Erwin Zelazny,Troyes,France,29,1530,0,0,2,0,300%,80%,78%,1.1,45.1,0.2,34.1,53%,0.00,0,0.0,0.0,0,0.0,0.0,3,3.8,0,0,0.00,0.00,0%,6.6
534,Bongani Zungu,Amiens,South Africa,28,2089,1,0,5,0,70%,48%,51%,1.6,59.9,1.7,46.5,83%,0.00,1,0.7,0.6,0,0.3,0.1,6,0.0,0,1,0.05,0.05,29%,6.6
